"RowName","ProbeID","logFC","AveExpr","t","P.Value","SE.x","df","adj.P.Val","Symbol","EntrezID.x","Direction","Gene","EntrezID.y","SE.y","EntrezID","SE","CI_lower","CI_upper"
"235","217908_s_at",1.17663241308351,7.96110984136677,4.86538336949212,0.00170175063159812,0.241837553945175,7.17350958619789,0.0146977167922096,"DCAF6","55827","Upregulated","DCAF6",NA,NA,"55827",0.241837553945175,0.505183720179419,1.84808110598759
"236","205399_at",1.96283915946974,7.13452158021707,13.5424233424088,2.27394094577146e-06,0.144940023645769,7.17350958619789,0.000359681821383017,"DCLK1","9201","Upregulated","DCLK1",NA,NA,"9201",0.144940023645769,1.56042114027119,2.36525717866829
"237","209335_at",3.07618954938538,5.7880582964986,24.2891573350728,3.7431822978156e-08,0.126648673189805,7.17350958619789,5.22440901593793e-05,"DCN","1634","Upregulated","DCN",NA,NA,"1634",0.126648673189805,2.72455646062775,3.42782263814301
"238","218195_at",1.86986556872695,7.11860932165937,4.46231199699003,0.00275626376937974,0.419035148144781,7.17350958619789,0.0195101097754411,"DCPH1","79624","Upregulated","DCPH1",NA,NA,"79624",0.419035148144781,0.706437482754541,3.03329365469936
"239","218583_s_at",1.04092576896577,6.41850135644463,4.58485320662215,0.00237445154958057,0.227035789818158,7.17350958619789,0.0178931024279012,"DCUN1D1","54165","Upregulated","DCUN1D1",NA,NA,"54165",0.227035789818158,0.410573361620434,1.67127817631111
"240","212851_at",1.09439540594971,5.62632741664608,3.21735459126578,0.0142252714005762,0.340153804905647,7.17350958619789,0.0519467677815191,"DCUN1D4","23142","Upregulated","DCUN1D4",NA,NA,"23142",0.171224196721766,0.619000823070138,1.56978998882928
"241","209094_at",-1.00379891159395,8.97671392721263,-7.99915507635846,7.99207102255053e-05,0.125488117433888,7.17350958619789,0.00281574659172207,"DDAH1","23576","Downregulated","DDAH1",NA,NA,"23576",0.125488117433888,-1.35220978100375,-0.655388042184147
"242","202887_s_at",1.48837870109618,8.51717204883253,4.12068409134653,0.00422640883242568,0.361196992562906,7.17350958619789,0.0253028124698929,"DDIT4","54541","Upregulated","DDIT4",NA,NA,"54541",0.361196992562906,0.485535079082734,2.49122232310962
"243","207169_x_at",-1.27814371257729,8.46429870033845,-7.53301452895794,0.000118014087514241,0.169672274978885,7.17350958619789,0.00341720228485617,"DDR1","780","Downregulated","DDR1",NA,NA,"780",0.169672274978885,-1.74922946993019,-0.807057955224388
"244","221885_at",-2.00405260477452,5.94184822191525,-8.88524631773091,4.00117404880822e-05,0.225548345325593,7.17350958619789,0.00192151209762055,"DENND2A","27147","Downregulated","DENND2A",NA,NA,"27147",0.225548345325593,-2.63027520413923,-1.37783000540982
"245","209183_s_at",-1.11098019459654,6.92122836419825,-3.14936656075442,0.0156584734874999,0.352763063036527,7.17350958619789,0.0550853982920565,"DEPP1","11067","Downregulated","DEPP1",NA,NA,"11067",0.229417116101425,-1.74794422364494,-0.474016165548149
"246","218858_at",1.33022565047779,5.59587216826143,10.0814596766805,1.71704558963447e-05,0.131947723161036,7.17350958619789,0.0012503570873799,"DEPTOR","64798","Upregulated","DEPTOR",NA,NA,"64798",0.131947723161036,0.963880040365334,1.69657126059024
"247","218102_at",1.34930408035974,8.76276345785515,8.61254657150122,4.91893997772408e-05,0.156667260856918,7.17350958619789,0.00218779919208834,"DERA","51071","Upregulated","DERA",NA,NA,"51071",0.156667260856918,0.914326030808802,1.78428212991067
"248","218021_at",1.1205857920025,7.34823522794018,5.96330906035515,0.00051264688594046,0.187913418650778,7.17350958619789,0.00760730426802441,"DHRS4","10901","Upregulated","DHRS4",NA,NA,"10901",0.187913418650778,0.598854500588559,1.64231708341643
"249","210788_s_at",2.12974049083117,9.7305982155445,11.7508013757052,6.05089101851879e-06,0.181242148746928,7.17350958619789,0.000680085189233523,"DHRS7","51635","Upregulated","DHRS7",NA,NA,"51635",0.181242148746928,1.62653161408723,2.63294936757511
"250","218277_s_at",1.10401049927669,7.38268378294404,4.25500763643901,0.00356510607055244,0.25946146131964,7.17350958619789,0.0227450054745007,"DHX40","79665","Upregulated","DHX40",NA,NA,"79665",0.25946146131964,0.383629995008312,1.82439100354507
"251","212107_s_at",1.14480932639754,7.20245561820982,8.22324988743826,6.67020746013669e-05,0.13921616660906,7.17350958619789,0.00258490839711697,"DHX9","1660","Upregulated","DHX9",NA,NA,"1660",0.13921616660906,0.758283282051412,1.53133537074366
"252","214724_at",2.22812994708649,7.17776710639545,11.7845025726584,5.93320087389199e-06,0.189072889020877,7.17350958619789,0.000680085189233523,"DIXDC1","85458","Upregulated","DIXDC1",NA,NA,"85458",0.189072889020877,1.70317944983887,2.75308044433411
"253","221127_s_at",-1.77632230435712,5.44620154301452,-6.57674437195835,0.000279886271707888,0.270091431853568,7.17350958619789,0.0053764705107473,"DKK3","27122","Downregulated","DKK3",NA,NA,"27122",0.270091431853568,-2.52621633828283,-1.02642827043142
"254","211150_s_at",1.50807389467464,7.40931824625345,10.5583731655486,1.25573244984665e-05,0.142832032078143,7.17350958619789,0.00102873110955635,"DLAT","1737","Upregulated","DLAT",NA,NA,"1737",0.142832032078143,1.11150859834583,1.90463919100346
"255","205677_s_at",1.46460318389645,6.16557597742091,7.45199857628152,0.000126535341002786,0.196538306992978,7.17350958619789,0.00354665031894978,"DLEU1","10301","Upregulated","DLEU1",NA,NA,"10301",0.196538306992978,0.918925363461935,2.01028100433096
"256","202514_at",-1.55399453135354,8.56125206688561,-5.1667883880632,0.00120470251466819,0.300766049359351,7.17350958619789,0.0122379197080081,"DLG1","1739","Downregulated","DLG1",NA,NA,"1739",0.300766049359351,-2.38905495690699,-0.71893410580009
"257","215210_s_at",1.53054076752307,6.41963898056567,8.56831543454554,5.08913413538069e-05,0.178627967097508,7.17350958619789,0.0022323066129663,"DLSTP1","1744","Upregulated","DLSTP1",NA,NA,"1744",0.178627967097508,1.03459002262376,2.02649151242238
"258","203791_at",2.41247584425548,5.7820800021568,6.65234292252041,0.000260529753183652,0.362650553700177,7.17350958619789,0.00515575887228359,"DMXL1","1657","Upregulated","DMXL1",NA,NA,"1657",0.362650553700177,1.40559648953735,3.41935519897361
"259","212820_at",1.03282053797561,4.66555093079291,4.46378837075042,0.0027512803996875,0.231377577114387,7.17350958619789,0.019488154250095,"DMXL2","23312","Upregulated","DMXL2",NA,NA,"23312",0.231377577114387,0.390413396543845,1.67522767940737
"260","219166_at",1.43589379088374,4.88387799582179,13.0019208372606,3.01467229554323e-06,0.110437050713983,7.17350958619789,0.000441946991852565,"DNAAF2","55172","Upregulated","DNAAF2",NA,NA,"55172",0.110437050713983,1.12927138199643,1.74251619977106
"261","209157_at",1.27883249514108,6.07882087525617,3.59720813999263,0.00841688785464802,0.355506950216037,7.17350958619789,0.037943255526021,"DNAJA2","10294","Upregulated","DNAJA2",NA,NA,"10294",0.355506950216037,0.291786963349971,2.26587802693219
"262","218976_at",3.10573778012021,6.87698267682466,23.6300426627561,4.54995023731856e-08,0.13143174663054,7.17350958619789,5.22440901593793e-05,"DNAJC12","56521","Upregulated","DNAJC12",NA,NA,"56521",0.13143174663054,2.74082475052025,3.47065080972017
"263","218435_at",1.2703127047795,8.86047481227366,7.89245254190826,8.72337726160261e-05,0.160952846790556,7.17350958619789,0.00296315572439468,"DNAJC15","29103","Upregulated","DNAJC15",NA,NA,"29103",0.160952846790556,0.823435961140207,1.71718944841879
"264","204720_s_at",1.68936367876298,7.16894143128449,3.58871578347193,0.00851432364799627,0.470743235377807,7.17350958619789,0.0382509423081252,"DNAJC6","9829","Upregulated","DNAJC6",NA,NA,"9829",0.470743235377807,0.382370927093293,2.99635643043266
"265","212838_at",-1.05300098782378,6.19092797657353,-6.8775363261808,0.000211204920177287,0.153107295677277,7.17350958619789,0.00466892781380008,"DNMBP","23268","Downregulated","DNMBP",NA,NA,"23268",0.153107295677277,-1.47809498947703,-0.627906986170532
"266","205003_at",1.35950809984547,5.36211288166028,5.27078244550125,0.00107246923481739,0.257932880725488,7.17350958619789,0.0115170274503305,"DOCK4","9732","Upregulated","DOCK4",NA,NA,"9732",0.257932880725488,0.643371615685624,2.07564458400532
"267","221677_s_at",1.06758819820499,5.49829759999002,3.72446332665413,0.00709245191287271,0.286642156083213,7.17350958619789,0.0342673690317742,"DONSON","29980","Upregulated","DONSON",NA,NA,"29980",0.286642156083213,0.271741987004415,1.86343440940557
"268","205248_at",-1.27570049077483,6.22233228976659,-9.16890331382862,3.24605589962181e-05,0.139133378018155,7.17350958619789,0.00172629746088956,"DOP1B","9980","Downregulated","DOP1B",NA,NA,"9980",0.139133378018155,-1.66199667714297,-0.889404304406687
"269","204646_at",2.31053966384687,4.3534577287898,22.5812495739868,6.27726877363687e-08,0.102321160583982,7.17350958619789,5.59505520331801e-05,"DPYD","1806","Upregulated","DPYD",NA,NA,"1806",0.102321160583982,2.02645057838532,2.59462874930842
"270","212611_at",1.16504998995812,6.4691360450971,5.82837772817681,0.000589128571088078,0.199892670704196,7.17350958619789,0.00830857718326307,"DTX4","23220","Upregulated","DTX4",NA,NA,"23220",0.199892670704196,0.61005896281654,1.7200410170997
"271","221563_at",-1.6396533065587,6.73744692162213,-14.4601305120547,1.44194221124322e-06,0.113391321412473,7.17350958619789,0.00027922455481664,"DUSP10","11221","Downregulated","DUSP10",NA,NA,"11221",0.113391321412473,-1.95447808586627,-1.32482852725113
"272","209457_at",-2.37795232455245,7.28454575436051,-5.66012594473522,0.000702889667359761,0.420123571060165,7.17350958619789,0.00915436176956215,"DUSP5","1847","Downregulated","DUSP5",NA,NA,"1847",0.420123571060165,-3.54440235700066,-1.21150229210424
"273","219469_at",1.12413908728659,5.86234966658907,6.31382654631995,0.000360866156775386,0.178044024339218,7.17350958619789,0.00621883006189536,"DYNC2H1","79659","Upregulated","DYNC2H1",NA,NA,"79659",0.178044024339218,0.629809627400249,1.61846854717292
"274","218660_at",-1.73098953820252,8.88145593143494,-14.6406261132424,1.32260549128802e-06,0.118231933854034,7.17350958619789,0.000270381818003404,"DYSF","8291","Downregulated","DYSF",NA,NA,"8291",0.118231933854034,-2.05925401222962,-1.40272506417542
"275","204556_s_at",1.14105488258058,6.02667730991551,5.89075353484549,0.000552296304571822,0.193702703029572,7.17350958619789,0.00797590314632139,"DZIP1","22873","Upregulated","DZIP1",NA,NA,"22873",0.155754097107108,0.708612182053047,1.57349758310811
"276","201749_at",-1.50617823079654,7.56161374706367,-15.1140003975394,1.05942387384487e-06,0.0996545051726838,7.17350958619789,0.000243372599802941,"ECE1","1889","Downregulated","ECE1",NA,NA,"1889",0.0996545051726838,-1.78286349389415,-1.22949296769893
"277","219298_at",2.85838954704878,7.11139269954432,23.6672089124792,4.49951507595195e-08,0.120774255959756,7.17350958619789,5.22440901593793e-05,"ECHDC3","79746","Upregulated","ECHDC3",NA,NA,"79746",0.120774255959756,2.52306645525541,3.19371263884215
"278","220342_x_at",1.04184238778822,5.69976726230637,5.55121033777239,0.000789502627107539,0.187678420451691,7.17350958619789,0.00981723607133778,"EDEM3","80267","Upregulated","EDEM3",NA,NA,"80267",0.187678420451691,0.520763555973869,1.56292121960257
"279","204540_at",-1.66920000311176,6.17915073187133,-2.5993671268375,0.0347121967403304,0.642156310233319,7.17350958619789,0.0919728751444449,"EEF1A2","1917","Downregulated","EEF1A2",NA,NA,"1917",0.642156310233319,-3.45211174743093,0.11371174120742
"280","201843_s_at",2.1163372984477,5.69977643746698,10.9902372318198,9.56078602915178e-06,0.192565206174106,7.17350958619789,0.000868958664197374,"EFEMP1","2202","Upregulated","EFEMP1",NA,NA,"2202",0.192565206174106,1.5816905743342,2.6509840225612
"281","217992_s_at",-1.15715118424393,6.30690668254246,-8.15812748867934,7.02705256726499e-05,0.141840291886791,7.17350958619789,0.00263482512579005,"EFHD2","79180","Downregulated","EFHD2",NA,NA,"79180",0.141840291886791,-1.55096296837283,-0.763339400115022
"282","214036_at",1.02063785052325,7.51004781118713,6.88695027188254,0.000209383951395962,0.14819881227983,7.17350958619789,0.0046471141324265,"EFNA5","1946","Upregulated","EFNA5",NA,NA,"1946",0.14819881227983,0.609171983572785,1.43210371747371
"283","212150_at",1.13832455157052,8.14236959789052,10.0455678853689,1.75888444705644e-05,0.11331609766218,7.17350958619789,0.00126838906581743,"EFR3A","23167","Upregulated","EFR3A",NA,NA,"23167",0.11331609766218,0.823708626876246,1.4529404762648
"284","201983_s_at",-1.39628941554762,9.30115182319892,-12.3013657779932,4.41758458255928e-06,0.11350686100608,7.17350958619789,0.000556141453407731,"EGFR","1956","Downregulated","EGFR",NA,NA,"1956",0.11350686100608,-1.71143498419432,-1.08114384690093
"285","221497_x_at",1.09076067573614,6.76288309158856,6.60764606199669,0.000271785888820973,0.165075529999943,7.17350958619789,0.00527084852967601,"EGLN1","54583","Upregulated","EGLN1",NA,NA,"54583",0.165075529999943,0.632437528479866,1.54908382299241
"286","219232_s_at",1.95612866849389,5.59354545723606,14.5558219991075,1.37721897686362e-06,0.134388059198156,7.17350958619789,0.000274005093405823,"EGLN3","112399","Upregulated","EGLN3",NA,NA,"112399",0.134388059198156,1.58300759933613,2.32924973765164
"287","212653_s_at",1.70447995419516,7.61246739043542,15.6909400784317,8.15484351310482e-07,0.108628287768308,7.17350958619789,0.000213781621179429,"EHBP1","23301","Upregulated","EHBP1",NA,NA,"23301",0.108628287768308,1.40287947633482,2.0060804320555
"288","205222_at",1.15935226692174,5.59287703216614,5.08543524263621,0.00132077673163304,0.227975032933612,7.17350958619789,0.0128239075864833,"EHHADH","1962","Upregulated","EHHADH",NA,NA,"1962",0.227975032933612,0.526392102625908,1.79231243121757
"289","201019_s_at",1.13564180330308,7.51448510521482,3.10579390445644,0.0166571991353231,0.365652660234014,7.17350958619789,0.0573183884859328,"EIF1AX","1964","Upregulated","EIF1AX",NA,NA,"1964",0.365652660234014,0.120427264593801,2.15085634201236
"290","204409_s_at",-1.43745657092891,3.79420909747121,-3.20669060820113,0.014440502233092,0.448267933068631,7.17350958619789,0.0524922856867844,"EIF1AY","9086","Downregulated","EIF1AY",NA,NA,"9086",0.448267933068631,-2.68204787951444,-0.192865262343379
"291","213294_at",1.02258400046394,6.24104716973477,4.26726851587295,0.00351063374191587,0.239634322672745,7.17350958619789,0.022530948061956,"EIF2AK2","5610","Upregulated","EIF2AK2",NA,NA,"5610",0.239634322672745,0.357252458241813,1.68791554268608
"292","205321_at",1.80342559510306,7.7297482966549,12.3967193136032,4.18883059158469e-06,0.14547603680307,7.17350958619789,0.000536435126852194,"EIF2S3","1968","Upregulated","EIF2S3",NA,NA,"1968",0.14547603680307,1.39951936479761,2.20733182540852
"293","212418_at",1.02761051455655,5.94010885488571,6.89322724845716,0.000208179560481293,0.149075386247647,7.17350958619789,0.00464350865485952,"ELF1","1997","Upregulated","ELF1",NA,NA,"1997",0.0960155775429867,0.761028534264589,1.29419249484852
"294","214446_at",1.65062319700597,5.81748549255177,10.2615296913721,1.52341405402766e-05,0.160855471518425,7.17350958619789,0.00116226980508894,"ELL2","22936","Upregulated","ELL2",NA,NA,"22936",0.160855471518425,1.20401681046436,2.09722958354759
"295","221950_at",2.0399601390398,7.06105003946762,5.2466984867826,0.00110159563189921,0.388808341889443,7.17350958619789,0.0116507797691179,"EMX2","2018","Upregulated","EMX2",NA,NA,"2018",0.388808341889443,0.96045512134078,3.11946515673881
"296","201340_s_at",-1.27050830636415,7.8605387739697,-11.4723842199282,7.13109586413137e-06,0.110744922939139,7.17350958619789,0.000749538722360563,"ENC1","8507","Downregulated","ENC1",NA,NA,"8507",0.110744922939139,-1.57798550558403,-0.963031107144266
"297","212573_at",1.09606370776019,6.92821556760848,3.72223145224492,0.00711363515706938,0.294464146526714,7.17350958619789,0.0343250611097828,"ENDOD1","23052","Upregulated","ENDOD1",NA,NA,"23052",0.0920292010227051,0.840549683045437,1.35157773247494
"298","204824_at",1.49333620005087,7.22215722925324,13.5406928465816,2.27595641587782e-06,0.110285065688339,7.17350958619789,0.000359681821383017,"ENDOG","2021","Upregulated","ENDOG",NA,NA,"2021",0.110285065688339,1.18713576924407,1.79953663085768
"299","204845_s_at",4.43924747136749,8.25691181166978,4.83809229560022,0.00175692653481312,0.917561551152001,7.17350958619789,0.0149597225736495,"ENPEP","2028","Upregulated","ENPEP",NA,NA,"2028",0.917561551152001,1.89168819395382,6.98680674878115
"300","205066_s_at",1.89656349648683,7.10653189703693,9.35932315961022,2.82961011084924e-05,0.202638958410088,7.17350958619789,0.0016003096979709,"ENPP1","5167","Upregulated","ENPP1",NA,NA,"5167",0.202638958410088,1.33394755228676,2.4591794406869
"301","201839_s_at",-3.50092815766192,6.10921298094563,-5.18767728883189,0.00117675415387868,0.674854653198796,7.17350958619789,0.0120731191736246,"EPCAM","4072","Downregulated","EPCAM",NA,NA,"4072",0.674854653198796,-5.37462505625567,-1.62723125906816
"302","222113_s_at",1.11572332741217,5.32551203981226,8.2880883983066,6.33507155860892e-05,0.134617691534291,7.17350958619789,0.00252091453081245,"EPS15L1","58513","Upregulated","EPS15L1",NA,NA,"58513",0.134617691534291,0.741964696678765,1.48948195814558
"303","202609_at",1.94009796910208,8.88752866726998,8.95795214731505,3.79028543519245e-05,0.216578291243002,7.17350958619789,0.00188946152913632,"EPS8","2059","Upregulated","EPS8",NA,NA,"2059",0.216578291243002,1.33878023248834,2.54141570571581
"304","210385_s_at",1.08623293411874,6.49264545766647,8.90294977823429,3.94863019996189e-05,0.122008206400797,7.17350958619789,0.00190939084752114,"ERAP1","51752","Upregulated","ERAP1",NA,NA,"51752",0.122008206400797,0.747483846663283,1.42498202157419
"305","217941_s_at",2.03316020102571,7.48319434553746,9.67729394927487,2.26182922926675e-05,0.21009594331668,7.17350958619789,0.00144000973473574,"ERBIN","55914","Upregulated","ERBIN",NA,NA,"55914",0.21009594331668,1.4498403475822,2.61648005446922
"306","207981_s_at",1.34631002501601,4.48447249652884,7.3580339071443,0.000137296605480629,0.182971435305402,7.17350958619789,0.00369915236404281,"ESRRG","2104","Upregulated","ESRRG",NA,NA,"2104",0.182971435305402,0.838299879071309,1.8543201709607
"307","201931_at",1.06739675898027,8.29650582918151,5.5193006653118,0.000817080288644443,0.193393479302323,7.17350958619789,0.0100093458339,"ETFA","2108","Upregulated","ETFA",NA,NA,"2108",0.193393479302323,0.530450379994169,1.60434313796638
"308","219017_at",1.61081226580278,5.50877232208113,9.66652849860416,2.27880463201554e-05,0.166638133434912,7.17350958619789,0.00144668386368098,"ETNK1","55500","Upregulated","ETNK1",NA,NA,"55500",0.166638133434912,1.14815063588812,2.07347389571744
"309","203349_s_at",-1.04251025151329,6.358471435675,-3.09962588873146,0.0168039541956402,0.336334218688548,7.17350958619789,0.0575888205692787,"ETV5","2119","Downregulated","ETV5",NA,NA,"2119",0.129103946237202,-1.40096027110529,-0.684060231921294
"310","218748_s_at",1.52773248384482,5.83815995018931,4.14314008373398,0.00410710079945814,0.368737829995834,7.17350958619789,0.0248435825078353,"EXOC5","10640","Upregulated","EXOC5",NA,NA,"10640",0.368737829995834,0.503952140651637,2.55151282703801
"311","209202_s_at",-1.07177271835186,6.4482502993946,-6.6152481142579,0.000269833594072454,0.162015498109868,7.17350958619789,0.00524921572728574,"EXTL3","2137","Downregulated","EXTL3",NA,NA,"2137",0.162015498109868,-1.52159985504519,-0.621945581658534
"312","217234_s_at",1.47946815549735,8.4762857556721,14.9409110027584,1.14807203710504e-06,0.0990212815821077,7.17350958619789,0.000250808717674623,"EZR","7430","Upregulated","EZR",NA,NA,"7430",0.0990212815821077,1.20454100293829,1.7543953080564
"313","219429_at",-1.15872564531598,4.58760263282005,-7.83698927226499,9.13306088034076e-05,0.147853417308698,7.17350958619789,0.00301946581003907,"FA2H","79152","Downregulated","FA2H",NA,NA,"79152",0.147853417308698,-1.56923254208948,-0.748218748542482
"314","202862_at",1.74130342871461,6.76874175820312,9.51312783471257,2.53702589803663e-05,0.183042155952193,7.17350958619789,0.00151969215284812,"FAH","2184","Upregulated","FAH",NA,NA,"2184",0.183042155952193,1.23309693077629,2.24950992665292
"315","222056_s_at",1.01645583396331,7.17841746128097,5.54034583743009,0.000798774227517931,0.183464329446047,7.17350958619789,0.00989387777197447,"FAHD2A","51011","Upregulated","FAHD2A",NA,NA,"51011",0.183464329446047,0.507077194494436,1.52583447343218
"316","220643_s_at",1.21602315864187,5.82653745621462,4.8918771320925,0.00165001220043569,0.248580069737302,7.17350958619789,0.0145210196928548,"FAIM","55179","Upregulated","FAIM",NA,NA,"55179",0.248580069737302,0.525854240770008,1.90619207651373
"317","221959_at",-1.17212692405255,6.85352359375432,-7.52806981615964,0.000118515279936176,0.155700857281701,7.17350958619789,0.00341720228485617,"FAM110B","90362","Downregulated","FAM110B",NA,NA,"90362",0.155700857281701,-1.60442180712743,-0.739832040977672
"318","217047_s_at",1.58281683912845,5.62376417556023,12.6701382057669,3.60391222459121e-06,0.124924986091156,7.17350958619789,0.000501912350628537,"FAM13A","10144","Upregulated","FAM13A",NA,NA,"10144",0.124924986091156,1.23596947297876,1.92966420527815
"319","204521_at",1.12517418517737,5.54553745448857,3.90562554815845,0.00558130600916647,0.288090645481337,7.17350958619789,0.0296679966131337,"FAM216A","29902","Upregulated","FAM216A",NA,NA,"29902",0.288090645481337,0.325306322677438,1.9250420476773
"320","203420_at",1.06732585522906,6.8856413539724,4.43905770585456,0.00283607875995545,0.240439734275451,7.17350958619789,0.0198567287138101,"FAM8A1","51439","Upregulated","FAM8A1",NA,NA,"51439",0.240439734275451,0.399758131904929,1.7348935785532
"321","219002_at",1.07337552617773,7.53783272671745,6.73648623476459,0.000240728381490512,0.159337596600201,7.17350958619789,0.00497680716738654,"FASTKD1","79675","Upregulated","FASTKD1",NA,NA,"79675",0.159337596600201,0.630983436023118,1.51576761633234
"322","219200_at",1.22919559666403,5.92178061183918,7.62881372450654,0.000108759214913358,0.161125391319413,7.17350958619789,0.00327940674683944,"FASTKD3","79072","Upregulated","FASTKD3",NA,NA,"79072",0.161125391319413,0.781839792612163,1.67655140071589
"323","222119_s_at",1.01096513829904,5.71824639049447,5.08282783514985,0.00132469645633071,0.198898166746432,7.17350958619789,0.0128446090896966,"FBXO11","80204","Upregulated","FBXO11",NA,NA,"80204",0.198898166746432,0.458735296803096,1.56319497979499
"324","219608_s_at",1.15139561867933,5.11495136268271,6.29727352230518,0.000366781259648436,0.182840337901958,7.17350958619789,0.00627243807271382,"FBXO38","81545","Upregulated","FBXO38",NA,NA,"81545",0.182840337901958,0.643749457478731,1.65904177987994
"325","210950_s_at",-1.03419059032549,9.20147400349827,-2.50656058552764,0.0398126059828038,0.412593494167543,7.17350958619789,0.100903582701867,"FDFT1","2222","Downregulated","FDFT1",NA,NA,"2222",0.412593494167543,-2.17973377764342,0.111352596992436
"326","201275_at",-1.0215664263969,7.79344684051284,-3.32188639564201,0.012287939356789,0.307525997197585,7.17350958619789,0.0474518150461351,"FDPS","2224","Downregulated","FDPS",NA,NA,"2224",0.307525997197585,-1.87539547603721,-0.167737376756597
"327","203647_s_at",1.28403456566212,7.98234044435586,7.40499912618538,0.000131794576804674,0.173401042158337,7.17350958619789,0.00363013418410205,"FDX1","2230","Upregulated","FDX1",NA,NA,"2230",0.173401042158337,0.802596090925409,1.76547304039883
"328","203562_at",-2.56485716487119,6.22780834495112,-4.93313836646235,0.00157286173533201,0.519924026925379,7.17350958619789,0.0141837628686375,"FEZ1","9638","Downregulated","FEZ1",NA,NA,"9638",0.519924026925379,-4.00839768450289,-1.1213166452395
"329","216238_s_at",2.36434007321624,4.8240947687889,17.0131235178281,4.62657204621564e-07,0.138971545744592,7.17350958619789,0.000155982878556459,"FGB","2244","Upregulated","FGB",NA,NA,"2244",0.138971545744592,1.9784932052719,2.75018694116058
"330","203638_s_at",1.37829430307621,6.18990985503061,4.17332176212678,0.0039525056688374,0.330263128902338,7.17350958619789,0.0242760980757177,"FGFR2","2263","Upregulated","FGFR2",NA,NA,"2263",0.119929307214158,1.0453171650917,1.71127144106072
"331","204379_s_at",1.25877663251424,5.24167870508494,11.5602240285557,6.76832357850919e-06,0.108888601934084,7.17350958619789,0.000732345821529584,"FGFR3","2261","Upregulated","FGFR3",NA,NA,"2261",0.108888601934084,0.956453406662517,1.56109985836596
"332","203032_s_at",1.10996346552726,5.10949972963788,8.48499083674385,5.42810255951031e-05,0.130814928016259,7.17350958619789,0.00230829025445741,"FH","2271","Upregulated","FH",NA,NA,"2271",0.130814928016259,0.746762998949719,1.4731639321048
"333","201539_s_at",1.15633986834913,6.98251053248442,6.8615257279444,0.00021434282763573,0.168525181453418,7.17350958619789,0.00468746074472444,"FHL1","2273","Upregulated","FHL1",NA,NA,"2273",0.0998457693447677,0.879123570777139,1.43355616592112
"334","76897_s_at",1.23127125708629,4.46134979128452,6.35716721661434,0.000345877577133774,0.193682376934869,7.17350958619789,0.00607182517610483,"FKBP15","23307","Upregulated","FKBP15",NA,NA,"23307",0.193682376934869,0.693522769682399,1.76901974449018
"335","204560_at",3.79421296783783,7.28676485493008,14.3063852324355,1.55329639837027e-06,0.265211156151141,7.17350958619789,0.000286050443346155,"FKBP5","2289","Upregulated","FKBP5",NA,NA,"2289",0.265211156151141,3.05786875149814,4.53055718417751
"336","208614_s_at",-1.18052452649676,9.09178311448542,-6.08202750916159,0.000454437233449732,0.19410049111394,7.17350958619789,0.00708127613493733,"FLNB","2317","Downregulated","FLNB",NA,NA,"2317",0.19410049111394,-1.71943388496654,-0.641615168026971
"337","207876_s_at",-1.19466887796023,7.45096753135311,-3.27994006805138,0.0130291672282607,0.36423497172922,7.17350958619789,0.0491916186627131,"FLNC","2318","Downregulated","FLNC",NA,NA,"2318",0.36423497172922,-2.20594728235968,-0.183390473560783
"338","210142_x_at",1.03684826779652,9.4068467548892,10.8571497417,1.03879596315171e-05,0.095499122003835,7.17350958619789,0.0009185512082107,"FLOT1","10211","Upregulated","FLOT1",NA,NA,"10211",0.095499122003835,0.771700197958282,1.30199633763475
"339","219250_s_at",2.24855437981313,6.25974778512614,8.25102193811162,6.52427325395785e-05,0.272518288846987,7.17350958619789,0.00256319036800881,"FLRT3","23767","Upregulated","FLRT3",NA,NA,"23767",0.272518288846987,1.49192231066703,3.00518644895922
"340","215245_x_at",2.09968020935376,6.68500510192677,7.7444702982662,9.86556236511973e-05,0.271119925377444,7.17350958619789,0.00313601035922914,"FMR1","2332","Upregulated","FMR1",NA,NA,"2332",0.271119925377444,1.34693061961797,2.85242979908956
"341","211074_at",-5.04443055591449,6.34655517966526,-6.40897827378576,0.000328865775003669,0.78708810366036,7.17350958619789,0.00591931830727525,"FOLR1","2348","Downregulated","FOLR1",NA,NA,"2348",0.78708810366036,-7.22973746868171,-2.85912364314727
"342","206371_at",-1.22759765605215,5.83106878546262,-7.39116623901719,0.000133388939253908,0.166089845141325,7.17350958619789,0.00364693137161432,"FOLR3","2352","Downregulated","FOLR3",NA,NA,"2352",0.166089845141325,-1.68873699361784,-0.766458318486462
"343","204420_at",-1.47767558484326,6.77748069827931,-12.1917596322301,4.69821375755373e-06,0.121202814804261,7.17350958619789,0.000578399431820827,"FOSL1","8061","Downregulated","FOSL1",NA,NA,"8061",0.121202814804261,-1.81418854674274,-1.14116262294377
"344","213260_at",-1.18093278307023,7.42629439959277,-3.14639365706418,0.0157245500526388,0.375328999414565,7.17350958619789,0.0552276140409438,"FOXC1","2296","Downregulated","FOXC1",NA,NA,"2296",0.375328999414565,-2.22301314633359,-0.13885241980688
"345","205022_s_at",-1.2859088244732,5.61014715076959,-3.33153721247375,0.0121238667042956,0.385980627699,7.17350958619789,0.0470163803988546,"FOXN3","1112","Downregulated","FOXN3",NA,NA,"1112",0.144961418759503,-1.68838624603055,-0.883431402915848
