"ProbeID","Symbol","EntrezID","GeneName","IQR"
"212213_x_at","OPA1","4976","OPA1 mitochondrial dynamin like GTPase",0.719077130267181
"206357_at","OPA3","80207","outer mitochondrial membrane lipid metabolism regulator OPA3",0.537064191439781
"214111_at","OPCML","4978","opioid binding protein/cell adhesion molecule like",0.450667897545447
"206323_x_at","OPHN1","4983","oligophrenin 1",0.4059290029117
"222025_s_at","OPLAH","26873","5-oxoprolinase, ATP-hydrolysing",0.135444632780092
"221327_s_at","OPN1MW","2652","opsin 1, medium wave sensitive",0.282551085198078
"208036_at","OPN1SW","611","opsin 1, short wave sensitive",0.102717800986331
"219032_x_at","OPN3","23596","opsin 3",1.00899406457003
"207792_at","OPRD1","4985","opioid receptor delta 1",0.2059682137232
"207553_at","OPRK1","4986","opioid receptor kappa 1",0.151092200155633
"206563_s_at","OPRL1","4987","opioid related nociceptin receptor 1",0.595254723301707
"207989_at","OPRM1","4988","opioid receptor mu 1",0.34136859859016
"208004_at","OPRPN","58503","opiorphin prepropeptide",0.105207564555372
"202073_at","OPTN","10133","optineurin",0.200203043358343
"221339_at","OR10C1","442194","olfactory receptor family 10 subfamily C member 1",0.364405738350557
"208558_at","OR10H1","26539","olfactory receptor family 10 subfamily H member 1",0.374734890398782
"208543_at","OR10H2","26538","olfactory receptor family 10 subfamily H member 2",0.0972756108600885
"208520_at","OR10H3","26532","olfactory receptor family 10 subfamily H member 3",0.189057674871197
"221346_at","OR10J1","26476","olfactory receptor family 10 subfamily J member 1",0.12166244038829
"221343_at","OR11A1","26531","olfactory receptor family 11 subfamily A member 1",0.0506629274906008
"221344_at","OR12D2","26529","olfactory receptor family 12 subfamily D member 2",0.0757267347112149
"221431_s_at","OR12D3","81797","olfactory receptor family 12 subfamily D member 3",0.172180331840579
"221388_at","OR1A1","8383","olfactory receptor family 1 subfamily A member 1",0.222122169546454
"221445_at","OR1A2","26189","olfactory receptor family 1 subfamily A member 2",0.0992951184436119
"221464_at","OR1D2","4991","olfactory receptor family 1 subfamily D member 2",0.179307252520335
"221341_s_at","OR1D4","653166","olfactory receptor family 1 subfamily D member 4",0.931323446599781
"214515_at","OR1E1","8387","olfactory receptor family 1 subfamily E member 1",0.228035424098746
"208587_s_at","OR1E2","8388","olfactory receptor family 1 subfamily E member 2",0.273091849654022
"217224_at","OR1E3","8389","olfactory receptor family 1 subfamily E member 3 (gene/pseudogene)",0.121742764918586
"221402_at","OR1F1","4992","olfactory receptor family 1 subfamily F member 1",0.330750979382791
"217308_at","OR1F2P","26184","olfactory receptor family 1 subfamily F member 2 pseudogene",0.308476129719421
"221375_at","OR1G1","8390","olfactory receptor family 1 subfamily G member 1",0.130648807476591
"222290_at","OR2A20P","401428","olfactory receptor family 2 subfamily A member 20 pseudogene",0.34382346186116
"216408_at","OR2B2","81697","olfactory receptor family 2 subfamily B member 2",0.0522357816493995
"216522_at","OR2B6","26212","olfactory receptor family 2 subfamily B member 6",0.146185482300662
"221460_at","OR2C1","4993","olfactory receptor family 2 subfamily C member 1",0.090671589138303
"208526_at","OR2F1","26211","olfactory receptor family 2 subfamily F member 1",0.251883217328219
"217302_at","OR2F2","135948","olfactory receptor family 2 subfamily F member 2",0.115953232831857
"216817_s_at","OR2H1","26716","olfactory receptor family 2 subfamily H member 1",0.286156433794956
"208573_s_at","OR2H2","7932","olfactory receptor family 2 subfamily H member 2",0.646684606361497
"216818_s_at","OR2J2","26707","olfactory receptor family 2 subfamily J member 2",0.248251679469314
"217334_at","OR2J3","442186","olfactory receptor family 2 subfamily J member 3",0.250899886823438
"221409_at","OR2S2","56656","olfactory receptor family 2 subfamily S member 2",0.223394339441742
"221451_s_at","OR2W1","26692","olfactory receptor family 2 subfamily W member 1",0.147581283663186
"221353_at","OR3A1","4994","olfactory receptor family 3 subfamily A member 1",0.0998849020612766
"221386_at","OR3A2","4995","olfactory receptor family 3 subfamily A member 2",0.175667525818989
"221426_s_at","OR3A3","8392","olfactory receptor family 3 subfamily A member 3",0.221700572587999
"221424_s_at","OR51E2","81285","olfactory receptor family 51 subfamily E member 2",0.106602015656467
"221329_at","OR52A1","23538","olfactory receptor family 52 subfamily A member 1",0.216706710100032
"208521_at","OR5I1","10798","olfactory receptor family 5 subfamily I member 1",0.284296922756729
"208098_at","OR5V1","81696","olfactory receptor family 5 subfamily V member 1",0.108888366937147
"221465_at","OR6A2","8590","olfactory receptor family 6 subfamily A member 2",0.211031798983035
"217316_at","OR7A10","390892","olfactory receptor family 7 subfamily A member 10",0.185663542480855
"208509_s_at","OR7A17","26333","olfactory receptor family 7 subfamily A member 17",0.453244234487062
"208285_at","OR7A5","26659","olfactory receptor family 7 subfamily A member 5",0.0582801498393666
"216690_at","OR7C1","26664","olfactory receptor family 7 subfamily C member 1",0.168999225849171
"208507_at","OR7C2","26658","olfactory receptor family 7 subfamily C member 2",0.273475802758413
"216698_x_at","OR7E12P","10821","olfactory receptor family 7 subfamily E member 12 pseudogene",0.127555876824044
"217551_at","OR7E14P","10819","olfactory receptor family 7 subfamily E member 14 pseudogene",1.39647533606465
"222327_x_at","OR7E156P","283491","olfactory receptor family 7 subfamily E member 156 pseudogene",0.106332208829112
"216536_at","OR7E19P","26651","olfactory receptor family 7 subfamily E member 19 pseudogene",0.126209742674593
"215463_at","OR7E24","26648","olfactory receptor family 7 subfamily E member 24",0.0565134119425474
"215770_at","OR7E2P","8587","olfactory receptor family 7 subfamily E member 2 pseudogene",0.0900444213841669
"217499_x_at","OR7E37P","100506759","olfactory receptor family 7 subfamily E member 37 pseudogene",0.160518110860962
"222304_x_at","OR7E47P","26628","olfactory receptor family 7 subfamily E member 47 pseudogene",0.179156469909943
"217529_at","ORAI2","80228","ORAI calcium release-activated calcium modulator 2",0.914997111869043
"221864_at","ORAI3","93129","ORAI calcium release-activated calcium modulator 3",0.0248012248936345
"205085_at","ORC1","4998","origin recognition complex subunit 1",0.26929399442155
"204853_at","ORC2","4999","origin recognition complex subunit 2",0.743352513469527
"210028_s_at","ORC3","23595","origin recognition complex subunit 3",0.228311996474288
"203352_at","ORC4","5000","origin recognition complex subunit 4",0.998796847585274
"204957_at","ORC5","5001","origin recognition complex subunit 5",0.78788946365655
"219105_x_at","ORC6","23594","origin recognition complex subunit 6",0.0877396094333616
"205041_s_at","ORM1","5004","orosomucoid 1",0.547675684348873
"214465_at","ORM2","5005","orosomucoid 2",0.160479151803836
"218556_at","ORMDL2","29095","ORMDL sphingolipid biosynthesis regulator 2",0.312595954666609
"215399_s_at","OS9","10956","OS9 endoplasmic reticulum lectin",0.225059436192709
"201799_s_at","OSBP","5007","oxysterol binding protein",0.49458659981161
"221237_s_at","OSBP2","23762","oxysterol binding protein 2",0.885091431089117
"219073_s_at","OSBPL10","114884","oxysterol binding protein like 10",1.57133718296383
"218304_s_at","OSBPL11","114885","oxysterol binding protein like 11",0.855916283673896
"209485_s_at","OSBPL1A","114876","oxysterol binding protein like 1A",1.33816921996291
"209222_s_at","OSBPL2","9885","oxysterol binding protein like 2",0.322414682609271
"209627_s_at","OSBPL3","26031","oxysterol binding protein like 3",0.616323539503874
"210344_at","OSBPL7","114881","oxysterol binding protein like 7",0.234788669845426
"212585_at","OSBPL8","114882","oxysterol binding protein like 8",1.00894964247348
"218047_at","OSBPL9","114883","oxysterol binding protein like 9",0.689507979864095
"221954_at","OSER1","51526","oxidative stress responsive serine rich 1",1.04817911413818
"209450_at","OSGEP","55644","O-sialoglycoprotein endopeptidase",0.332701132059168
"220631_at","OSGEPL1","64172","O-sialoglycoprotein endopeptidase like 1",0.131609072808248
"219475_at","OSGIN1","29948","oxidative stress induced growth inhibitor 1",0.263763581846279
"204024_at","OSGIN2","734","oxidative stress induced growth inhibitor family member 2",0.898180297633309
"214637_at","OSM","5008","oncostatin M",0.288958003472647
"205729_at","OSMR","9180","oncostatin M receptor",2.19243219885842
"213568_at","OSR2","116039","odd-skipped related transciption factor 2",0.210832936252957
"204479_at","OSTF1","26578","osteoclast stimulating factor 1",0.260096983480654
"218196_at","OSTM1","28962","osteoclastogenesis associated transmembrane protein 1",0.438558518298384
"207200_at","OTC","5009","ornithine transcarbamylase",0.0944877884182262
"220492_s_at","OTOF","9381","otoferlin",0.286941553379626
"221209_s_at","OTOR","56914","otoraplin",0.132866600868384
"201245_s_at","OTUB1","55611","OTU deubiquitinase, ubiquitin aldehyde binding 1",0.507640186271328
"219369_s_at","OTUB2","78990","OTU deubiquitinase, ubiquitin aldehyde binding 2",1.53665626404711
"213216_at","OTUD3","23252","OTU deubiquitinase 3",0.286886101925676
"203479_s_at","OTUD4","54726","OTU deubiquitinase 4",0.198264055017349
"220031_at","OTUD7B","56957","OTU deubiquitinase 7B",0.542775060120452
"219694_at","OTULINL","54491","OTU deubiquitinase with linear linkage specificity like",0.0869217050379865
"205432_at","OVGP1","5016","oviductal glycoprotein 1",0.503163637872914
"206604_at","OVOL1","5017","ovo like transcriptional repressor 1",0.438946006615138
"211778_s_at","OVOL2","58495","ovo like zinc finger 2",0.194770085468699
"216311_at","OVOL3","728361","ovo like zinc finger 3",0.499432930341583
"208717_at","OXA1L","5018","OXA1L mitochondrial inner membrane insertase",0.0693149236900545
"202780_at","OXCT1","5019","3-oxoacid CoA-transferase 1",0.424287853470902
"220256_s_at","OXCT2","64064","3-oxoacid CoA-transferase 2",0.322001873723428
"50374_at","OXLD1","339229","oxidoreductase like domain containing 1",0.111728402554948
"218197_s_at","OXR1","55074","oxidation resistance 1",0.880327236890534
"219133_at","OXSM","54995","3-oxoacyl-ACP synthase, mitochondrial",0.795775967211646
"202696_at","OXSR1","9943","oxidative stress responsive kinase 1",0.230766846907917
"207576_x_at","OXT","5020","oxytocin/neurophysin I prepropeptide",0.836373783514651
"206825_at","OXTR","5021","oxytocin receptor",0.806742188564379
"210401_at","P2RX1","5023","purinergic receptor P2X 1",0.24371778668259
"221372_s_at","P2RX2","22953","purinergic receptor P2X 2",0.244237385509919
"208338_at","P2RX3","5024","purinergic receptor P2X 3",0.361841822112825
"204088_at","P2RX4","5025","purinergic receptor P2X 4",0.843808751179867
"210448_s_at","P2RX5","5026","purinergic receptor P2X 5",0.258280648323792
"211147_s_at","P2RX6","9127","purinergic receptor P2X 6",0.929793829736735
"207091_at","P2RX7","5027","purinergic receptor P2X 7",0.228334226624503
"207455_at","P2RY1","5028","purinergic receptor P2Y1",0.0379945476136347
"214615_at","P2RY10","27334","P2Y receptor family member 10",0.0402900798278756
"214546_s_at","P2RY11","5032","purinergic receptor P2Y11",0.453144105528484
"220005_at","P2RY13","53829","purinergic receptor P2Y13",0.100915918603691
"206637_at","P2RY14","9934","purinergic receptor P2Y14",0.103920425975589
"206277_at","P2RY2","5029","purinergic receptor P2Y2",0.530699943379574
"221466_at","P2RY4","5030","pyrimidinergic receptor P2Y4",0.225271211447871
"208373_s_at","P2RY6","5031","pyrimidinergic receptor P2Y6",0.325938227817699
"220750_s_at","P3H1","64175","prolyl 3-hydroxylase 1",0.217131802445295
"218717_s_at","P3H2","55214","prolyl 3-hydroxylase 2",0.967752634093722
"204854_at","P3H3","10536","prolyl 3-hydroxylase 3",0.205361030833865
"204078_at","P3H4","10609","prolyl 3-hydroxylase family member 4 (inactive)",0.286589231085985
"207543_s_at","P4HA1","5033","prolyl 4-hydroxylase subunit alpha 1",0.283419824628087
"202733_at","P4HA2","8974","prolyl 4-hydroxylase subunit alpha 2",0.240954007393508
"200654_at","P4HB","5034","prolyl 4-hydroxylase subunit beta",0.257201520012616
"222125_s_at","P4HTM","54681","prolyl 4-hydroxylase, transmembrane",0.261916222648734
"208676_s_at","PA2G4","5036","proliferation-associated 2G4",0.24530191977533
"218957_s_at","PAAF1","80227","proteasomal ATPase associated factor 1",0.23833348453029
"215157_x_at","PABPC1","26986","poly(A) binding protein cytoplasmic 1",0.314994520633086
"208113_x_at","PABPC3","5042","poly(A) binding protein cytoplasmic 3",0.0574634878373068
"201064_s_at","PABPC4","8761","poly(A) binding protein cytoplasmic 4",0.211607487005123
"201545_s_at","PABPN1","8106","poly(A) binding protein nuclear 1",0.512564300989231
"218814_s_at","PACC1","55248","proton activated chloride channel 1",0.157308505296971
"215472_at","PACRG","135138","parkin coregulated",0.372606870709506
"220557_s_at","PACS1","55690","phosphofurin acidic cluster sorting protein 1",0.297954252174505
"34406_at","PACS2","23241","phosphofurin acidic cluster sorting protein 2",0.22265522565977
"201651_s_at","PACSIN2","11252","protein kinase C and casein kinase substrate in neurons 2",0.215041659724472
"218744_s_at","PACSIN3","29763","protein kinase C and casein kinase substrate in neurons 3",0.540422213320488
"220962_s_at","PADI1","29943","peptidyl arginine deiminase 1",0.425485732388858
"209791_at","PADI2","11240","peptidyl arginine deiminase 2",0.548121554333221
"220779_at","PADI3","51702","peptidyl arginine deiminase 3",0.41878914131781
"211413_s_at","PADI4","23569","peptidyl arginine deiminase 4",0.63667117310039
"206859_s_at","PAEP","5047","progestagen associated endometrial protein",0.198546942415075
"202093_s_at","PAF1","54623","PAF1 component of Paf1/RNA polymerase II complex",0.156967704218538
"211547_s_at","PAFAH1B1","5048","platelet activating factor acetylhydrolase 1b regulatory subunit 1",0.998213781186326
"210160_at","PAFAH1B2","5049","platelet activating factor acetylhydrolase 1b catalytic subunit 2",0.189132315510006
"203228_at","PAFAH1B3","5050","platelet activating factor acetylhydrolase 1b catalytic subunit 3",0.321038883221435
"205233_s_at","PAFAH2","5051","platelet activating factor acetylhydrolase 2",0.146626472397925
"206897_at","PAGE1","8712","PAGE family member 1",0.666804455820484
"205564_at","PAGE4","9506","PAGE family member 4",0.372650397185486
"218300_at","PAGR1","79447","PAXIP1 associated glutamate rich protein 1",0.115833769454889
"205719_s_at","PAH","5053","phenylalanine hydroxylase",0.152377760995865
"201013_s_at","PAICS","10606","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase",0.935879222109889
"210283_x_at","PAIP1","10605","poly(A) binding protein interacting protein 1",0.584725742273299
"221868_at","PAIP2B","400961","poly(A) binding protein interacting protein 2B",0.258049146587926
"209615_s_at","PAK1","5058","p21 (RAC1) activated kinase 1",0.176667683577309
"218886_at","PAK1IP1","55003","PAK1 interacting protein 1",0.138592269709747
"208875_s_at","PAK2","5062","p21 (RAC1) activated kinase 2",0.604739723514121
"214078_at","PAK3","5063","p21 (RAC1) activated kinase 3",0.421367329953119
"33814_at","PAK4","10298","p21 (RAC1) activated kinase 4",0.132782033004389
"210721_s_at","PAK5","57144","p21 (RAC1) activated kinase 5",0.40285046064543
"219461_at","PAK6","56924","p21 (RAC1) activated kinase 6",0.142464371239086
"219530_at","PALB2","79728","partner and localizer of BRCA2",0.265084356613024
"200907_s_at","PALLD","23022","palladin, cytoskeletal associated protein",0.353140264368065
"203859_s_at","PALM","5064","paralemmin",0.256167341674661
"202760_s_at","PALM2AKAP2","445815","PALM2 and AKAP2 fusion",0.271743159062705
"218736_s_at","PALMD","54873","palmdelphin",0.35451108544681
"219321_at","PALS1","64398","protein associated with LIN7 1, MAGUK p55 family member",0.6398316004118
"205429_s_at","PALS2","51678","protein associated with LIN7 2, MAGUK p55 family member",0.63662017329965
"202336_s_at","PAM","5066","peptidylglycine alpha-amidating monooxygenase",0.460984783987895
"218969_at","PAM16","51025","presequence translocase associated motor 16",0.0623562559125421
